Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.28865, engine 2 speed: 4.71135, engine 3 speed: 4.71135, engine 4 speed: 4.28865
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.37628, engine 2 speed: 4.62372, engine 3 speed: 4.62372, engine 4 speed: 4.37628
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.46907, engine 2 speed: 4.53093, engine 3 speed: 4.53093, engine 4 speed: 4.46907
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.75, engine 2 speed: 4.25, engine 3 speed: 4.25, engine 4 speed: 4.75
Engine 1 speed:4.75, engine 2 speed: 4.25, engine 3 speed: 4.25, engine 4 speed: 4.75
Engine 1 speed:4.75, engine 2 speed: 4.25, engine 3 speed: 4.25, engine 4 speed: 4.75
Engine 1 speed:4.75, engine 2 speed: 4.25, engine 3 speed: 4.25, engine 4 speed: 4.75
Engine 1 speed:4.75, engine 2 speed: 4.25, engine 3 speed: 4.25, engine 4 speed: 4.75
Engine 1 speed:4.75, engine 2 speed: 4.25, engine 3 speed: 4.25, engine 4 speed: 4.75
Engine 1 speed:4.75, engine 2 speed: 4.25, engine 3 speed: 4.25, engine 4 speed: 4.75
Engine 1 speed:4.75, engine 2 speed: 4.25, engine 3 speed: 4.25, engine 4 speed: 4.75
Engine 1 speed:4.75, engine 2 speed: 4.25, engine 3 speed: 4.25, engine 4 speed: 4.75
Engine 1 speed:4.75, engine 2 speed: 4.25, engine 3 speed: 4.25, engine 4 speed: 4.75
Engine 1 speed:4.75, engine 2 speed: 4.25, engine 3 speed: 4.25, engine 4 speed: 4.75
Engine 1 speed:4.75, engine 2 speed: 4.25, engine 3 speed: 4.25, engine 4 speed: 4.75
Engine 1 speed:4.75, engine 2 speed: 4.25, engine 3 speed: 4.25, engine 4 speed: 4.75
Engine 1 speed:4.75, engine 2 speed: 4.25, engine 3 speed: 4.25, engine 4 speed: 4.75
Engine 1 speed:4.75, engine 2 speed: 4.25, engine 3 speed: 4.25, engine 4 speed: 4.75
Engine 1 speed:4.75, engine 2 speed: 4.25, engine 3 speed: 4.25, engine 4 speed: 4.75
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.44845, engine 2 speed: 4.44845, engine 3 speed: 4.55155, engine 4 speed: 4.55155
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.30927, engine 2 speed: 4.30927, engine 3 speed: 4.69073, engine 4 speed: 4.69073
Engine 1 speed:4.34278, engine 2 speed: 4.34278, engine 3 speed: 4.65722, engine 4 speed: 4.65722
Engine 1 speed:4.46391, engine 2 speed: 4.46391, engine 3 speed: 4.53609, engine 4 speed: 4.53609
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.54381, engine 2 speed: 4.54381, engine 3 speed: 4.45619, engine 4 speed: 4.45619
Engine 1 speed:4.69588, engine 2 speed: 4.69588, engine 3 speed: 4.30412, engine 4 speed: 4.30412
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.75, engine 2 speed: 4.75, engine 3 speed: 4.25, engine 4 speed: 4.25
Engine 1 speed:4.71392, engine 2 speed: 4.71392, engine 3 speed: 4.28608, engine 4 speed: 4.28608
Engine 1 speed:4.59021, engine 2 speed: 4.59021, engine 3 speed: 4.40979, engine 4 speed: 4.40979
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.36082, engine 2 speed: 4.36082, engine 3 speed: 4.63918, engine 4 speed: 4.63918
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.25, engine 2 speed: 4.25, engine 3 speed: 4.75, engine 4 speed: 4.75
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.5, engine 2 speed: 4.5, engine 3 speed: 4.5, engine 4 speed: 4.5
Engine 1 speed:4.43041, engine 2 speed: 4.56959, engine 3 speed: 4.56959, engine 4 speed: 4.43041
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.25, engine 2 speed: 4.75, engine 3 speed: 4.75, engine 4 speed: 4.25
Engine 1 speed:4.28092, engine 2 speed: 4.71908, engine 3 speed: 4.71908, engine 4 speed: 4.28092
Engine 1 speed:4.317, engine 2 speed: 4.683, engine 3 speed: 4.683, engine 4 speed: 4.317
Engine 1 speed:4.3505, engine 2 speed: 4.6495, engine 3 speed: 4.6495, engine 4 speed: 4.3505
Engine 1 speed:4.37628, engine 2 speed: 4.62372, engine 3 speed: 4.62372, engine 4 speed: 4.37628
Engine 1 speed:4.37628, engine 2 speed: 4.62372, engine 3 speed: 4.62372, engine 4 speed: 4.37628
Engine 1 speed:4.37628, engine 2 speed: 4.62372, engine 3 speed: 4.62372, engine 4 speed: 4.37628
Engine 1 speed:4.37628, engine 2 speed: 4.62372, engine 3 speed: 4.62372, engine 4 speed: 4.37628
